timestamp,machine_name,energy_consumption_kwh,temperature_celsius,humidity_percent,production_rate,operating_status,weather_condition,energy_cost_per_kwh,downtime_minutes,load_factor,maintenance_alert
2023-12-06 15:00:00,Forklift,1.84,-8.7,45.0,182,Idle,Cloudy,0.125,28,0.0,1
2023-12-06 16:00:00,Forklift,4.18,17.9,52.1,64,Operational,Snow,0.105,0,0.75,0
2023-12-06 17:00:00,Forklift,0.55,-1.1,34.4,164,Operational,Rain,0.126,0,0.88,0
2023-12-06 18:00:00,Forklift,4.01,20.6,56.4,119,Maintenance,Rain,0.112,0,0.0,0
2023-12-06 19:00:00,Forklift,3.75,2.0,88.7,132,Operational,Cloudy,0.141,0,0.71,0
2023-12-06 20:00:00,Forklift,3.69,16.8,20.8,79,Operational,Cloudy,0.106,0,0.75,0
2023-12-06 21:00:00,Forklift,4.56,18.1,62.5,129,Operational,Rain,0.122,0,0.59,0
2023-12-06 22:00:00,Forklift,3.92,20.3,52.5,165,Operational,Rain,0.146,0,0.79,0
2023-12-06 23:00:00,Forklift,4.78,-9.0,72.1,123,Operational,Rain,0.112,0,0.6,0
2023-12-07 00:00:00,Forklift,1.18,26.5,26.0,109,Operational,Snow,0.115,0,0.66,0
2023-12-07 01:00:00,Forklift,3.16,16.0,57.2,151,Operational,Rain,0.109,0,0.6,0
2023-12-07 02:00:00,Forklift,4.32,29.7,22.2,155,Operational,Clear,0.105,0,0.73,0
2023-12-07 03:00:00,Forklift,0.92,2.3,27.2,97,Operational,Cloudy,0.101,0,0.95,0
2023-12-07 04:00:00,Forklift,2.79,-3.8,62.0,101,Maintenance,Rain,0.134,0,0.0,0
2023-12-07 05:00:00,Forklift,3.17,7.9,84.5,196,Idle,Cloudy,0.178,10,0.0,0
2023-12-07 06:00:00,Forklift,3.87,6.1,46.0,137,Idle,Snow,0.139,16,0.0,0
2023-12-07 07:00:00,Forklift,2.24,-8.7,75.0,196,Operational,Rain,0.147,0,0.8,0
2023-12-07 08:00:00,Forklift,2.76,-8.0,57.8,128,Idle,Rain,0.105,1,0.0,0
2023-12-07 09:00:00,Forklift,2.29,8.9,70.3,177,Operational,Cloudy,0.196,0,0.65,0
2023-12-07 10:00:00,Forklift,4.22,10.8,35.7,135,Idle,Rain,0.117,25,0.0,1
2023-12-07 11:00:00,Forklift,2.39,13.7,47.1,135,Operational,Rain,0.177,0,0.84,0
2023-12-07 12:00:00,Forklift,1.91,3.0,64.7,114,Idle,Clear,0.104,28,0.0,1
2023-12-07 13:00:00,Forklift,4.02,32.7,56.9,147,Operational,Snow,0.171,0,0.99,0
2023-12-07 14:00:00,Forklift,4.39,19.1,87.3,55,Operational,Rain,0.129,0,0.99,0
2023-12-07 15:00:00,Forklift,0.55,21.8,40.4,158,Operational,Snow,0.1,0,0.78,0
2023-12-07 16:00:00,Forklift,3.03,-8.6,45.4,64,Operational,Rain,0.113,0,0.51,0
2023-12-07 17:00:00,Forklift,1.07,12.7,20.2,135,Operational,Cloudy,0.178,0,0.62,0
2023-12-07 18:00:00,Forklift,3.36,-1.1,60.3,194,Idle,Cloudy,0.145,16,0.0,0
2023-12-07 19:00:00,Forklift,4.74,31.9,22.1,163,Idle,Cloudy,0.114,9,0.0,0
2023-12-07 20:00:00,Forklift,1.99,32.9,75.8,163,Operational,Snow,0.126,0,0.9,0
2023-12-07 21:00:00,Forklift,4.14,7.2,85.9,178,Idle,Cloudy,0.137,26,0.0,1
2023-12-07 22:00:00,Forklift,1.65,18.8,49.2,72,Operational,Cloudy,0.172,0,0.75,0
2023-12-07 23:00:00,Forklift,0.59,20.3,43.2,125,Operational,Snow,0.123,0,0.92,0
2023-12-08 00:00:00,Forklift,3.73,24.3,79.2,130,Operational,Snow,0.147,0,0.94,0
2023-12-08 01:00:00,Forklift,0.85,21.7,42.5,129,Operational,Rain,0.11,0,0.7,0
2023-12-08 02:00:00,Forklift,2.16,-4.8,87.1,151,Operational,Rain,0.117,0,0.87,0
2023-12-08 03:00:00,Forklift,2.41,16.6,62.6,124,Operational,Rain,0.199,0,0.74,0
2023-12-08 04:00:00,Forklift,2.75,-6.6,39.2,179,Operational,Clear,0.161,0,0.77,0
2023-12-08 05:00:00,Forklift,1.96,13.3,21.7,173,Operational,Rain,0.172,0,0.74,0
2023-12-08 06:00:00,Forklift,4.09,3.9,40.1,174,Operational,Rain,0.122,0,0.69,0
2023-12-08 07:00:00,Forklift,3.04,5.3,20.4,142,Operational,Snow,0.135,0,0.77,0
2023-12-08 08:00:00,Forklift,3.85,16.2,29.3,73,Idle,Clear,0.163,26,0.0,1
2023-12-08 09:00:00,Forklift,2.19,26.0,43.1,168,Operational,Clear,0.112,0,0.55,0
2023-12-08 10:00:00,Forklift,4.24,9.3,31.8,72,Operational,Snow,0.177,0,0.75,0
2023-12-08 11:00:00,Forklift,4.5,-7.5,63.3,78,Operational,Cloudy,0.122,0,0.64,0
2023-12-08 12:00:00,Forklift,2.41,26.2,84.9,109,Operational,Clear,0.136,0,0.98,0
2023-12-08 13:00:00,Forklift,3.52,19.1,60.2,121,Idle,Rain,0.174,20,0.0,0
2023-12-08 14:00:00,Forklift,2.39,29.1,48.1,153,Operational,Rain,0.138,0,0.85,0
2023-12-08 15:00:00,Forklift,3.26,6.6,68.5,52,Operational,Cloudy,0.182,0,0.51,0
2023-12-08 16:00:00,Forklift,3.04,-5.1,49.1,180,Operational,Cloudy,0.135,0,0.79,0
2023-12-08 17:00:00,Forklift,2.39,-2.6,77.9,97,Operational,Snow,0.188,0,0.74,0
2023-12-08 18:00:00,Forklift,0.85,-7.0,86.7,187,Operational,Cloudy,0.133,0,0.55,0
2023-12-08 19:00:00,Forklift,1.89,-1.8,46.7,72,Operational,Rain,0.184,0,0.95,0
2023-12-08 20:00:00,Forklift,1.42,18.9,73.1,74,Idle,Cloudy,0.113,5,0.0,0
2023-12-08 21:00:00,Forklift,4.73,-1.0,58.4,74,Operational,Cloudy,0.192,0,0.77,0
2023-12-08 22:00:00,Forklift,3.95,32.4,49.1,135,Idle,Snow,0.115,18,0.0,0
2023-12-08 23:00:00,Forklift,4.82,29.1,79.8,82,Operational,Cloudy,0.15,0,0.78,0
2023-12-09 00:00:00,Forklift,1.37,3.1,87.2,59,Operational,Cloudy,0.183,0,0.89,0
2023-12-09 01:00:00,Forklift,1.0,-4.8,24.3,132,Idle,Snow,0.198,23,0.0,1
2023-12-09 02:00:00,Forklift,1.3,1.7,78.0,91,Operational,Snow,0.129,0,0.84,0
2023-12-09 03:00:00,Forklift,2.76,4.6,75.3,194,Operational,Cloudy,0.117,0,0.65,0
2023-12-09 04:00:00,Forklift,2.94,17.5,51.3,105,Maintenance,Snow,0.131,0,0.0,0
2023-12-09 05:00:00,Forklift,1.74,8.5,53.8,97,Operational,Snow,0.125,0,0.75,0
2023-12-09 06:00:00,Forklift,1.0,-9.4,81.2,102,Idle,Snow,0.104,13,0.0,0
2023-12-09 07:00:00,Forklift,1.45,3.8,48.1,199,Operational,Clear,0.157,0,0.56,0
2023-12-09 08:00:00,Forklift,1.97,4.1,85.1,109,Operational,Snow,0.181,0,0.86,0
2023-12-09 09:00:00,Forklift,2.38,2.7,35.1,123,Operational,Rain,0.193,0,0.58,0
2023-12-09 10:00:00,Forklift,3.3,3.4,24.6,140,Operational,Snow,0.113,0,0.68,0
2023-12-09 11:00:00,Forklift,2.96,18.5,67.6,198,Operational,Cloudy,0.111,0,0.87,0
2023-12-09 12:00:00,Forklift,4.15,-1.2,66.7,80,Operational,Cloudy,0.133,0,0.68,0
2023-12-09 13:00:00,Forklift,3.09,26.9,67.9,57,Idle,Snow,0.131,27,0.0,1
2023-12-09 14:00:00,Forklift,0.84,15.1,72.4,180,Operational,Rain,0.15,0,0.58,0
2023-12-09 15:00:00,Forklift,1.4,34.9,51.6,111,Idle,Snow,0.136,18,0.0,0
2023-12-09 16:00:00,Forklift,3.83,-7.0,58.3,98,Operational,Clear,0.173,0,0.94,0
2023-12-09 17:00:00,Forklift,3.78,15.6,71.2,159,Operational,Clear,0.116,0,0.79,0
2023-12-09 18:00:00,Forklift,2.51,25.4,73.5,70,Operational,Snow,0.106,0,0.78,0
2023-12-09 19:00:00,Forklift,4.36,17.6,65.4,197,Operational,Snow,0.186,0,0.94,0
2023-12-09 20:00:00,Forklift,3.03,20.2,20.5,156,Idle,Rain,0.128,25,0.0,1
2023-12-09 21:00:00,Forklift,3.57,9.2,29.3,180,Operational,Clear,0.16,0,0.77,0
2023-12-09 22:00:00,Forklift,2.42,9.0,46.4,107,Operational,Clear,0.163,0,0.59,0
2023-12-09 23:00:00,Forklift,1.15,-8.6,46.0,195,Idle,Clear,0.164,1,0.0,0
2023-12-10 00:00:00,Forklift,0.53,15.8,89.8,124,Maintenance,Clear,0.164,0,0.0,0
2023-12-10 01:00:00,Forklift,3.46,8.9,89.4,126,Idle,Clear,0.175,25,0.0,1
2023-12-10 02:00:00,Forklift,4.46,33.5,27.9,173,Idle,Cloudy,0.13,23,0.0,1
2023-12-10 03:00:00,Forklift,3.11,7.2,80.9,188,Operational,Rain,0.158,0,0.71,0
2023-12-10 04:00:00,Forklift,4.09,-7.6,68.9,197,Operational,Rain,0.175,0,0.9,0
2023-12-10 05:00:00,Forklift,4.87,6.3,84.7,98,Operational,Cloudy,0.182,0,0.9,0
2023-12-10 06:00:00,Forklift,2.49,25.6,35.4,68,Operational,Cloudy,0.112,0,0.74,0
2023-12-10 07:00:00,Forklift,3.5,10.5,23.3,79,Operational,Rain,0.11,0,0.8,0
2023-12-10 08:00:00,Forklift,4.83,8.0,74.8,95,Idle,Clear,0.146,9,0.0,0
2023-12-10 09:00:00,Forklift,0.78,9.5,32.8,102,Idle,Clear,0.132,14,0.0,0
2023-12-10 10:00:00,Forklift,0.56,11.1,74.3,134,Idle,Snow,0.161,15,0.0,0
2023-12-10 11:00:00,Forklift,2.85,8.5,32.0,165,Operational,Cloudy,0.189,0,0.58,0
2023-12-10 12:00:00,Forklift,4.64,29.0,28.4,144,Operational,Snow,0.196,0,0.84,0
2023-12-10 13:00:00,Forklift,2.6,-6.6,52.2,181,Operational,Snow,0.124,0,0.93,0
2023-12-10 14:00:00,Forklift,0.77,-7.0,38.6,181,Operational,Rain,0.118,0,0.61,0
2023-12-10 15:00:00,Forklift,2.69,29.9,21.9,165,Operational,Clear,0.129,0,0.96,0
2023-12-10 16:00:00,Forklift,4.1,-9.7,33.6,121,Operational,Rain,0.153,0,0.67,0
2023-12-10 17:00:00,Forklift,2.03,22.4,82.8,65,Idle,Rain,0.137,17,0.0,0
2023-12-10 18:00:00,Forklift,3.65,21.5,62.9,87,Operational,Cloudy,0.164,0,0.56,0
2023-12-10 19:00:00,Forklift,1.05,-5.1,65.6,71,Operational,Rain,0.109,0,0.66,0
2023-12-10 20:00:00,Forklift,1.97,30.8,70.8,75,Maintenance,Cloudy,0.133,0,0.0,0
2023-12-10 21:00:00,Forklift,3.57,-1.2,50.3,135,Idle,Clear,0.193,3,0.0,0
2023-12-10 22:00:00,Forklift,1.33,-4.3,27.3,157,Idle,Rain,0.157,24,0.0,1
2023-12-10 23:00:00,Forklift,4.92,19.5,21.9,187,Operational,Clear,0.179,0,0.62,0
2023-12-11 00:00:00,Forklift,3.41,18.1,62.3,197,Operational,Cloudy,0.191,0,0.53,0
2023-12-11 01:00:00,Forklift,4.52,23.5,89.3,172,Operational,Snow,0.142,0,0.82,0
2023-12-11 02:00:00,Forklift,2.8,3.4,68.5,88,Operational,Snow,0.185,0,0.87,0
2023-12-11 03:00:00,Forklift,2.26,-9.1,88.1,98,Operational,Rain,0.118,0,0.95,0
2023-12-11 04:00:00,Forklift,1.16,18.8,68.2,122,Operational,Snow,0.177,0,0.88,0
2023-12-11 05:00:00,Forklift,0.93,34.1,67.3,137,Operational,Rain,0.138,0,0.55,0
2023-12-11 06:00:00,Forklift,0.76,14.2,36.1,73,Idle,Clear,0.15,0,0.0,0
2023-12-11 07:00:00,Forklift,4.54,8.3,28.1,65,Operational,Rain,0.14,0,0.84,0
2023-12-11 08:00:00,Forklift,3.93,-8.8,27.7,52,Operational,Snow,0.126,0,0.83,0
2023-12-11 09:00:00,Forklift,3.66,28.5,79.6,126,Operational,Cloudy,0.173,0,0.54,0
2023-12-11 10:00:00,Forklift,3.71,24.3,29.4,150,Maintenance,Clear,0.159,0,0.0,0
2023-12-11 11:00:00,Forklift,3.87,-5.6,53.9,163,Idle,Snow,0.14,3,0.0,0
2023-12-11 12:00:00,Forklift,1.14,31.6,65.9,175,Operational,Snow,0.119,0,0.64,0
2023-12-11 13:00:00,Forklift,3.43,28.4,76.3,170,Maintenance,Clear,0.173,0,0.0,0
2023-12-11 14:00:00,Forklift,2.6,27.1,70.2,198,Operational,Cloudy,0.132,0,0.94,0
2023-12-11 15:00:00,Forklift,2.28,16.6,47.1,111,Operational,Rain,0.143,0,0.63,0
2023-12-11 16:00:00,Forklift,0.63,0.2,59.3,135,Operational,Clear,0.105,0,0.93,0
2023-12-11 17:00:00,Forklift,4.96,-0.1,22.4,112,Operational,Rain,0.121,0,0.74,0
2023-12-11 18:00:00,Forklift,2.04,28.2,70.3,104,Operational,Clear,0.115,0,0.8,0
2023-12-11 19:00:00,Forklift,2.53,10.3,23.5,141,Maintenance,Clear,0.115,0,0.0,0
2023-12-11 20:00:00,Forklift,0.84,16.0,89.6,150,Maintenance,Clear,0.167,0,0.0,0
2023-12-11 21:00:00,Forklift,3.29,33.2,41.5,85,Operational,Rain,0.198,0,0.81,0
2023-12-11 22:00:00,Forklift,4.62,28.1,89.0,103,Operational,Clear,0.19,0,0.87,0
2023-12-11 23:00:00,Forklift,1.02,9.6,56.5,103,Operational,Rain,0.127,0,0.63,0
2023-12-12 00:00:00,Forklift,1.21,10.1,70.0,196,Idle,Clear,0.16,12,0.0,0
2023-12-12 01:00:00,Forklift,2.21,31.3,43.8,144,Operational,Clear,0.115,0,0.83,0
2023-12-12 02:00:00,Forklift,4.85,14.4,72.6,50,Idle,Cloudy,0.173,27,0.0,1
2023-12-12 03:00:00,Forklift,4.23,-2.0,73.5,69,Maintenance,Snow,0.177,0,0.0,0
2023-12-12 04:00:00,Forklift,1.92,33.1,30.9,195,Operational,Clear,0.134,0,0.82,0
2023-12-12 05:00:00,Forklift,4.92,24.6,43.0,173,Operational,Cloudy,0.184,0,0.71,0
2023-12-12 06:00:00,Forklift,3.85,-3.2,49.7,184,Operational,Clear,0.127,0,0.69,0
2023-12-12 07:00:00,Forklift,4.33,-3.6,79.7,132,Operational,Cloudy,0.123,0,0.76,0
2023-12-12 08:00:00,Forklift,4.43,-8.5,83.2,116,Operational,Snow,0.173,0,0.99,0
2023-12-12 09:00:00,Forklift,2.36,27.3,41.4,140,Maintenance,Snow,0.188,0,0.0,0
2023-12-12 10:00:00,Forklift,1.63,13.9,74.9,65,Operational,Clear,0.153,0,0.72,0
2023-12-12 11:00:00,Forklift,3.58,-9.5,27.5,62,Operational,Snow,0.172,0,0.68,0
2023-12-12 12:00:00,Forklift,3.67,-5.0,21.1,68,Operational,Rain,0.159,0,0.83,0
2023-12-12 13:00:00,Forklift,2.55,-3.0,28.1,133,Operational,Rain,0.12,0,0.72,0
2023-12-12 14:00:00,Forklift,2.07,25.7,34.3,192,Operational,Cloudy,0.177,0,0.7,0
2023-12-12 15:00:00,Forklift,4.42,15.7,34.7,198,Operational,Cloudy,0.132,0,0.73,0
2023-12-12 16:00:00,Forklift,2.47,-1.1,34.5,154,Maintenance,Snow,0.12,0,0.0,0
2023-12-12 17:00:00,Forklift,0.78,34.7,59.4,94,Maintenance,Clear,0.109,0,0.0,0
2023-12-12 18:00:00,Forklift,3.86,10.8,23.6,109,Operational,Cloudy,0.171,0,0.88,0
2023-12-12 19:00:00,Forklift,4.52,23.9,32.8,105,Operational,Rain,0.184,0,0.77,0
2023-12-12 20:00:00,Forklift,3.95,1.2,83.3,152,Operational,Cloudy,0.1,0,0.7,0
2023-12-12 21:00:00,Forklift,1.64,6.9,61.5,89,Maintenance,Snow,0.19,0,0.0,0
2023-12-12 22:00:00,Forklift,1.57,-3.2,38.5,82,Operational,Clear,0.115,0,0.68,0
2023-12-12 23:00:00,Forklift,4.72,0.6,55.6,178,Operational,Clear,0.105,0,0.89,0
2023-12-13 00:00:00,Forklift,2.11,27.4,25.1,195,Operational,Snow,0.186,0,0.79,0
2023-12-13 01:00:00,Forklift,0.84,14.7,43.3,167,Operational,Snow,0.132,0,0.52,0
2023-12-13 02:00:00,Forklift,4.18,4.3,84.8,68,Operational,Cloudy,0.118,0,0.71,0
2023-12-13 03:00:00,Forklift,3.05,24.9,87.5,128,Operational,Clear,0.13,0,0.77,0
2023-12-13 04:00:00,Forklift,0.52,33.0,70.7,79,Operational,Cloudy,0.173,0,0.85,0
2023-12-13 05:00:00,Forklift,1.71,25.8,71.3,72,Operational,Snow,0.198,0,0.82,0
2023-12-13 06:00:00,Forklift,1.75,27.9,20.6,191,Idle,Snow,0.189,3,0.0,0
2023-12-13 07:00:00,Forklift,0.73,-7.5,41.0,189,Idle,Snow,0.113,25,0.0,1
2023-12-13 08:00:00,Forklift,4.69,10.4,44.3,173,Maintenance,Clear,0.129,0,0.0,0
2023-12-13 09:00:00,Forklift,0.52,23.7,30.9,50,Operational,Rain,0.142,0,0.84,0
2023-12-13 10:00:00,Forklift,3.17,24.2,24.4,191,Operational,Snow,0.118,0,0.76,0
2023-12-13 11:00:00,Forklift,3.23,30.1,22.8,55,Operational,Cloudy,0.144,0,0.54,0
2023-12-13 12:00:00,Forklift,4.14,26.8,88.4,118,Maintenance,Cloudy,0.126,0,0.0,0
2023-12-13 13:00:00,Forklift,3.28,3.7,70.5,146,Idle,Rain,0.134,21,0.0,1
2023-12-13 14:00:00,Forklift,3.89,0.8,43.6,63,Operational,Rain,0.18,0,0.67,0
2023-12-13 15:00:00,Forklift,2.1,16.2,23.5,93,Operational,Clear,0.153,0,0.96,0
2023-12-13 16:00:00,Forklift,3.19,-7.6,74.1,176,Operational,Snow,0.131,0,0.87,0
2023-12-13 17:00:00,Forklift,0.57,-3.9,67.7,177,Idle,Cloudy,0.123,11,0.0,0
2023-12-13 18:00:00,Forklift,1.71,2.1,25.8,154,Operational,Cloudy,0.177,0,0.51,0
2023-12-13 19:00:00,Forklift,3.92,11.1,55.8,175,Operational,Clear,0.192,0,0.87,0
2023-12-13 20:00:00,Forklift,1.02,21.2,68.8,107,Operational,Clear,0.181,0,0.54,0
2023-12-13 21:00:00,Forklift,4.87,-3.7,53.3,80,Idle,Rain,0.175,9,0.0,0
2023-12-13 22:00:00,Forklift,3.25,-5.6,24.4,84,Maintenance,Clear,0.109,0,0.0,0
2023-12-13 23:00:00,Forklift,3.22,-1.1,71.4,90,Operational,Cloudy,0.117,0,0.61,0
2023-12-14 00:00:00,Forklift,2.14,4.1,72.8,132,Operational,Snow,0.168,0,0.86,0
2023-12-14 01:00:00,Forklift,1.12,14.7,73.1,81,Operational,Clear,0.156,0,0.96,0
2023-12-14 02:00:00,Forklift,1.92,4.7,28.0,143,Operational,Cloudy,0.133,0,0.95,0
2023-12-14 03:00:00,Forklift,2.96,32.7,64.8,93,Operational,Snow,0.136,0,0.79,0
2023-12-14 04:00:00,Forklift,0.54,-4.9,78.5,125,Idle,Rain,0.115,6,0.0,0
2023-12-14 05:00:00,Forklift,3.22,7.7,33.9,109,Operational,Cloudy,0.197,0,0.95,0
2023-12-14 06:00:00,Forklift,2.96,29.8,28.1,116,Operational,Rain,0.198,0,0.76,0
2023-12-14 07:00:00,Forklift,3.36,4.4,31.1,142,Operational,Snow,0.15,0,0.55,0
2023-12-14 08:00:00,Forklift,2.51,7.6,64.2,186,Operational,Cloudy,0.174,0,0.77,0
2023-12-14 09:00:00,Forklift,1.2,31.2,26.9,107,Maintenance,Cloudy,0.113,0,0.0,0
2023-12-14 10:00:00,Forklift,3.18,12.3,47.0,78,Operational,Rain,0.166,0,0.57,0
2023-12-14 11:00:00,Forklift,3.03,13.2,68.0,119,Idle,Snow,0.184,8,0.0,0
2023-12-14 12:00:00,Forklift,2.04,26.5,53.3,185,Operational,Rain,0.143,0,0.98,0
2023-12-14 13:00:00,Forklift,3.17,26.8,76.1,58,Operational,Clear,0.145,0,0.98,0
2023-12-14 14:00:00,Forklift,3.32,-9.3,32.0,123,Operational,Cloudy,0.117,0,0.5,0
2023-12-14 15:00:00,Forklift,4.69,1.2,31.7,140,Idle,Cloudy,0.175,1,0.0,0
2023-12-14 16:00:00,Forklift,2.76,14.4,48.9,132,Idle,Rain,0.159,25,0.0,1
2023-12-14 17:00:00,Forklift,1.45,11.1,34.9,140,Idle,Rain,0.15,22,0.0,1
2023-12-14 18:00:00,Forklift,0.73,2.2,28.2,83,Maintenance,Rain,0.103,0,0.0,0
2023-12-14 19:00:00,Forklift,1.49,12.8,81.3,145,Idle,Clear,0.115,16,0.0,0
2023-12-14 20:00:00,Forklift,1.25,32.5,25.3,166,Operational,Cloudy,0.127,0,0.75,0
2023-12-14 21:00:00,Forklift,4.21,-7.5,69.9,145,Operational,Clear,0.158,0,0.89,0
2023-12-14 22:00:00,Forklift,3.81,17.0,57.6,192,Idle,Cloudy,0.189,10,0.0,0
2023-12-14 23:00:00,Forklift,1.45,23.8,38.9,116,Operational,Cloudy,0.129,0,0.74,0
2023-12-15 00:00:00,Forklift,1.15,10.2,44.0,121,Operational,Clear,0.198,0,0.87,0
2023-12-15 01:00:00,Forklift,1.98,-1.1,54.5,103,Maintenance,Rain,0.188,0,0.0,0
2023-12-15 02:00:00,Forklift,4.3,24.1,41.7,157,Idle,Clear,0.109,16,0.0,0
2023-12-15 03:00:00,Forklift,1.57,24.2,38.8,81,Operational,Snow,0.152,0,0.61,0
2023-12-15 04:00:00,Forklift,0.93,-8.5,34.7,186,Idle,Rain,0.138,18,0.0,0
2023-12-15 05:00:00,Forklift,2.87,21.8,78.9,175,Operational,Snow,0.192,0,0.62,0
2023-12-15 06:00:00,Forklift,4.61,-0.0,84.5,183,Idle,Snow,0.122,18,0.0,0
2023-12-15 07:00:00,Forklift,1.0,18.3,73.2,177,Operational,Snow,0.139,0,0.55,0
2023-12-15 08:00:00,Forklift,2.37,5.6,32.9,92,Operational,Cloudy,0.161,0,0.78,0
2023-12-15 09:00:00,Forklift,2.71,31.4,54.7,135,Operational,Snow,0.12,0,0.64,0
2023-12-15 10:00:00,Forklift,4.96,-9.3,84.8,190,Operational,Snow,0.111,0,0.72,0
2023-12-15 11:00:00,Forklift,1.03,-9.3,84.8,84,Operational,Rain,0.145,0,0.83,0
2023-12-15 12:00:00,Forklift,1.85,6.0,48.3,72,Operational,Cloudy,0.143,0,0.64,0
2023-12-15 13:00:00,Forklift,1.67,8.4,60.1,51,Operational,Clear,0.103,0,0.79,0
2023-12-15 14:00:00,Forklift,1.08,-7.8,62.1,150,Maintenance,Snow,0.171,0,0.0,0
2023-12-15 15:00:00,Forklift,1.61,12.5,85.0,65,Operational,Clear,0.173,0,0.95,0
2023-12-15 16:00:00,Forklift,1.93,31.8,43.2,53,Operational,Cloudy,0.112,0,0.9,0
2023-12-15 17:00:00,Forklift,2.92,24.3,54.9,136,Operational,Rain,0.141,0,0.95,0
2023-12-15 18:00:00,Forklift,1.87,11.5,50.2,85,Operational,Snow,0.199,0,0.81,0
2023-12-15 19:00:00,Forklift,4.89,-3.2,72.7,53,Idle,Cloudy,0.18,29,0.0,1
2023-12-15 20:00:00,Forklift,2.11,27.6,63.5,139,Operational,Clear,0.158,0,0.65,0
2023-12-15 21:00:00,Forklift,4.77,3.8,33.6,194,Operational,Clear,0.119,0,0.52,0
2023-12-15 22:00:00,Forklift,1.91,26.1,63.8,154,Operational,Cloudy,0.122,0,0.83,0
2023-12-15 23:00:00,Forklift,2.78,23.4,64.6,120,Operational,Rain,0.105,0,0.84,0
2023-12-16 00:00:00,Forklift,2.33,11.8,54.4,150,Operational,Snow,0.158,0,0.57,0
2023-12-16 01:00:00,Forklift,2.37,6.5,57.7,149,Idle,Snow,0.114,23,0.0,1
2023-12-16 02:00:00,Forklift,1.72,14.2,31.5,62,Operational,Cloudy,0.171,0,0.67,0
2023-12-16 03:00:00,Forklift,4.82,1.4,51.0,51,Operational,Rain,0.147,0,0.85,0
2023-12-16 04:00:00,Forklift,4.08,3.1,38.0,69,Operational,Rain,0.159,0,0.65,0
2023-12-16 05:00:00,Forklift,4.03,4.3,70.3,156,Operational,Rain,0.116,0,0.82,0
2023-12-16 06:00:00,Forklift,1.42,16.9,70.3,162,Idle,Rain,0.199,11,0.0,0
2023-12-16 07:00:00,Forklift,3.63,-1.1,81.0,67,Maintenance,Clear,0.155,0,0.0,0
2023-12-16 08:00:00,Forklift,2.24,0.6,60.1,85,Operational,Clear,0.181,0,0.52,0
2023-12-16 09:00:00,Forklift,4.03,11.1,89.5,186,Operational,Cloudy,0.144,0,0.75,0
2023-12-16 10:00:00,Forklift,4.04,-2.4,50.6,154,Maintenance,Rain,0.156,0,0.0,0
2023-12-16 11:00:00,Forklift,4.37,15.8,56.3,178,Idle,Snow,0.176,20,0.0,0
2023-12-16 12:00:00,Forklift,3.06,-9.6,59.8,155,Idle,Clear,0.173,21,0.0,1
2023-12-16 13:00:00,Forklift,2.85,1.8,89.3,179,Operational,Rain,0.179,0,0.68,0
2023-12-16 14:00:00,Forklift,3.76,10.4,67.5,197,Operational,Cloudy,0.113,0,0.56,0
2023-12-16 15:00:00,Forklift,4.55,21.8,20.7,177,Operational,Rain,0.173,0,0.9,0
2023-12-16 16:00:00,Forklift,4.94,23.1,61.6,84,Operational,Cloudy,0.102,0,0.71,0
2023-12-16 17:00:00,Forklift,2.7,32.5,38.6,93,Operational,Cloudy,0.174,0,0.68,0
2023-12-16 18:00:00,Forklift,1.11,17.8,76.6,91,Operational,Snow,0.154,0,0.5,0
2023-12-16 19:00:00,Forklift,0.64,-4.1,87.2,79,Operational,Cloudy,0.153,0,0.61,0
2023-12-16 20:00:00,Forklift,4.24,-3.2,64.0,140,Idle,Cloudy,0.147,10,0.0,0
2023-12-16 21:00:00,Forklift,3.28,-9.2,66.7,63,Operational,Snow,0.197,0,0.84,0
2023-12-16 22:00:00,Forklift,3.9,9.5,55.2,127,Operational,Clear,0.16,0,0.66,0
2023-12-16 23:00:00,Forklift,2.53,1.1,70.3,73,Maintenance,Rain,0.132,0,0.0,0
2023-12-17 00:00:00,Forklift,4.07,27.1,42.0,73,Idle,Cloudy,0.166,10,0.0,0
2023-12-17 01:00:00,Forklift,4.78,17.1,21.1,197,Operational,Clear,0.14,0,0.92,0
2023-12-17 02:00:00,Forklift,3.68,12.2,43.5,93,Operational,Snow,0.143,0,0.98,0
2023-12-17 03:00:00,Forklift,1.6,-7.4,28.8,160,Operational,Cloudy,0.126,0,0.9,0
2023-12-17 04:00:00,Forklift,4.42,8.4,79.0,148,Operational,Rain,0.19,0,0.95,0
2023-12-17 05:00:00,Forklift,3.62,17.1,20.7,108,Operational,Snow,0.148,0,0.82,0
2023-12-17 06:00:00,Forklift,2.19,29.4,30.4,55,Operational,Snow,0.143,0,0.91,0
2023-12-17 07:00:00,Forklift,0.79,2.1,37.8,168,Idle,Cloudy,0.138,2,0.0,0
2023-12-17 08:00:00,Forklift,1.19,4.2,36.5,143,Operational,Cloudy,0.151,0,0.94,0
2023-12-17 09:00:00,Forklift,2.07,-5.8,29.0,86,Operational,Cloudy,0.108,0,0.62,0
2023-12-17 10:00:00,Forklift,2.7,23.7,36.6,137,Operational,Rain,0.113,0,0.83,0
2023-12-17 11:00:00,Forklift,2.37,21.9,53.0,178,Operational,Clear,0.102,0,0.93,0
2023-12-17 12:00:00,Forklift,3.0,27.4,30.5,53,Operational,Rain,0.145,0,0.92,0
